id,release_date,title,publisher,bit_memory,price
89,2001-11-01,ジュラシックパークIII　失われた遺伝子,コナミ,,5800
90,2001-11-15,友情のビクトリーゴール 4V4嵐 GET THE GOAL!!,コナミ,,5800
91,2001-11-22,Adventure of TOKYO Disney SEA,コナミ,,5800
92,2001-11-29,ぐるロジチャンプ,コンパイル,,4980
93,2001-11-30,億万長者ゲーム　のっとり大作戦！,タカラ,,4800
94,2001-11-30,機械化軍隊,ケムコ,,5800
95,2001-11-30,激闘！　カーバトラーGO！！,ビクターインタラクティブソフトウエア,,4800
96,2001-11-30,三國志,コーエー,,6800
97,2001-11-30,ZOIDS SAGA,トミー,,5400
98,2001-12-06,筋肉番付〜決めろ！奇跡の完全制覇〜,コナミ,,5800
99,2001-12-06,爆転シュート ベイブレード　激闘！最強ブレーダー,ハドソン,,5300
100,2001-12-07,マジカルバケーション,任天堂,,4800
101,2001-12-07,アドバンスラリー,エム・ティー・オー,,4980
102,2001-12-07,学校をつくろう！！アドバンス,ビクターインタラクティブソフトウエア,,4800
103,2001-12-07,大戦略　For　ゲームボーイアドバンス,メディアカイト,,4980
104,2001-12-07,ダイヤドロイドワールド −イービル帝国の野望−,エポック社,,5300
105,2001-12-07,ナムコミュージアム,ナムコ,,3800
106,2001-12-07,モンスターファームアドバンス,テクモ,,5800
107,2001-12-07,ワールドアドバンスサッカー　〜勝利への道〜,ハンズオン・エンタテイメント,,5200
108,2001-12-13,コラムスクラウン,セガ,,4800
109,2001-12-13,実況ワールドサッカーポケット,コナミ,,5800
110,2001-12-13,大麻雀。,ホリ,,3800
111,2001-12-14,スーパーマリオアドバンス2,任天堂,,4800
112,2001-12-14,サンサーラナーガ1×2,ビクターインタラクティブソフトウエア,,4980
113,2001-12-14,上海アドバンス,サン電子,,4800
114,2001-12-14,SK8 TONY HAWK’S PRO SKATER2,サクセス,,5800
115,2001-12-14,バトルネットワーク　ロックマン エグゼ 2,カプコン,,4800
116,2001-12-20,ESPN winter X Games Snowboarding 2002,コナミ,,5800
117,2001-12-20,エキサイティングバス,コナミ,,5800
118,2001-12-20,ソニックアドバンス,セガ,,5800
119,2001-12-20,ドラゴンクエスト・キャラクターズ トルネコの大冒険2アドバンス 〜不思議のダンジョン〜,チュンソフト,,5980
120,2001-12-20,遊戯王デュエルモンスターズ6 エキスパート2,コナミ,,5800
121,2001-12-20,烈火の炎〜THE GAME〜,コナミ,,5800
122,2001-12-21,Wizardry SUMMONER,メディアリング,,5800
123,2001-12-21,機動天使エンジェリックレイヤー みさきと夢の天使達,エポック社,,5500
124,2001-12-21,スウィートクッキーパイ,カルチャーブレーン,,4980
125,2001-12-21,スーパーパズルボブルアドバンス,タイトー,,4800
126,2001-12-21,鉄拳アドバンス,ナムコ,,5300
127,2001-12-21,ドナルドダック アドバンス,UBISOFT,,5300
128,2001-12-21,ピンキーモンキータウン,スターフィッシュ,,4800
129,2001-12-21,ブレス オブ ファイア II　−使命の子−,カプコン,,4800
130,2001-12-21,MUTSU　ウォータールーパームツ,トミー,,5200
131,2001-12-28,グランボ,カプコン,,5300
132,2001-12-28,SLOT！PRO アドバンス 〜宝船＆大江戸桜吹雪2〜,日本テレネット,,4800
133,2002-01-01,THE KING OF FIGHTERS EX NEO BLOOD,マーベラスエンターテイメント,,5800
134,2002-01-11,パックマンコレクション,ナムコ,,3800
135,2002-01-17,グラディウス ジェネレーション,コナミ,,5800
136,2002-01-17,スナップキッズ,エニックス,,5980
137,2002-01-24,幽霊屋敷の二十四時間,GAE,,4800
138,2002-01-25,トマトアドベンチャー,任天堂,,4800
139,2002-01-25,GUILTY GEAR X ADVANCE EDITION,サミー,,5800
140,2002-01-31,アニマルマニア　どきどき相性チェック,コナミ,,5800
141,2002-01-31,ハイパースポーツ 2002 WINTER,コナミ,,5800
142,2002-01-31,ハリー・ポッターと賢者の石,Electronic Arts Square,,4800
143,2002-02-07,ボンバーマン マックス2 ボンバーマンバージョン,ハドソン,,4800
144,2002-02-07,ボンバーマン マックス2　マックスバージョン,ハドソン,,4800
145,2002-02-08,BLACK BLACK 〜ブラブラ〜,カプコン,,4800
146,2002-02-14,WTAツアーテニスポケット,コナミ,,5800
147,2002-02-14,メールでキュート,コナミ,,5800
148,2002-02-21,どーもくんの不思議てれび,任天堂,,4800
149,2002-02-21,キャプテン翼　栄光の軌跡,コナミ,,5800
150,2002-02-28,ゴエモン　ニューエイジ出動！,コナミ,,5800
151,2002-02-28,Jリーグポケット2,コナミ,,5800
152,2002-03-01,モンスターズ・インク,トミー,,4800
153,2002-03-08,コロコロパズル　ハッピィパネッチュ！,任天堂,,4800
154,2002-03-08,沈黙の遺跡〜エストポリス外伝〜,タイトー,,5800
155,2002-03-08,ふしぎの国のアンジェリーク,コーエー,,5800
156,2002-03-14,K-1ポケットグランプリ,コナミ,,5800
157,2002-03-15,川のぬし釣り5　〜不思議の森から〜,ビクターインタラクティブソフトウエア,,4800
158,2002-03-20,GROOVE ADVENTURE RAVE 〜光と闇の大決戦〜,コナミ,,5800
159,2002-03-20,パワプロクンポケット4,コナミ,,5800
160,2002-03-21,アンジェリーク,コーエー,,5800
161,2002-03-22,実戦パチスロ必勝法！　獣王アドバンス,サミー,,4800
162,2002-03-22,なかよしペットアドバンスシリーズ② かわいい仔犬,エム・ティー・オー,,4800
163,2002-03-28,一石八鳥 〜これ1本で8種類！〜,コナミ,,5800
164,2002-03-28,神の記述　ILLUSION OF THE EVIL EYES,コナミ,,5800
165,2002-03-28,シャイニング・ソウル,セガ,,5800
166,2002-03-28,妖怪道,フウキ,,4800
167,2002-03-29,ファイアーエムブレム 封印の剣,任天堂,,4800
168,2002-03-29,カエルBバック,角川書店,,5800
169,2002-03-29,新日本プロレスリング闘魂烈伝アドバンス,トミー,,5800
170,2002-03-29,ドラえもん　どこでもウォーカー,エポック社,,4800
171,2002-03-29,ハムスター倶楽部3,ジョルダン,,4800
172,2002-03-29,マジカル封神,コーエー,,5800
173,2002-04-01,ミニモニ。ミカのハッピーモーニングchatty,SMDE,,4800
174,2002-04-11,デンキブロックス！,GAE,,4800
175,2002-04-12,LUNAR 〜LEGEND〜,メディアリング,,5800
176,2002-04-18,人生ゲームアドバンス,タカラ,,4800
177,2002-04-19,黒ひげのくるっとジントリ,トミー,,4800
178,2002-04-19,黒ひげのゴルフしようよ,トミー,,4800
179,2002-04-19,大好きテディ,エム・ティー・オー,,5480
180,2002-04-19,ひつじのキモチ。,カプコン,,4800
181,2002-04-25,ウイ・イレ,コナミ,,5800
182,2002-04-25,テニスの王子様 GENIUS BOYS ACADEMY,コナミ,,4800
183,2002-04-26,アドバンスGT2,エム・ティー・オー,,4800
184,2002-04-26,頭文字D Another Stage,サミー,,5800
185,2002-04-26,おしゃべりインコ倶楽部,アルファユニット,,4800
186,2002-04-26,携帯電獣テレファング2 スピード,スマイルソフト,,5800
187,2002-04-26,携帯電獣テレファング2 パワー,スマイルソフト,,5800
188,2002-04-26,スパイダーマン　ミステリオの脅威,サクセス,,4800
189,2002-04-26,SLOT！PRO 2 アドバンス 〜GOGOジャグラー＆Newタイリョウ〜,日本テレネット,,4800
190,2002-04-26,テトリスワールド,サクセス,,3980
191,2002-04-26,日本プロ麻雀連盟公認 徹萬アドバンス〜免許皆伝シリーズ〜,加賀テック,,4800
192,2002-04-26,ぷくぷく天然かいらんばん,ビクターインタラクティブソフトウエア,,4800
193,2002-04-26,ロックマン ゼロ,カプコン,,4800
194,2002-05-02,コナミアーケードゲームコレクション,コナミ,,4800
195,2002-05-02,フォーメーションサッカー2002,スパイク,,5800
196,2002-05-02,モトクロスマニアックスADVANCE,コナミ,,4800
197,2002-05-24,おしゃれプリンセス,カルチャーブレーン,,4800
198,2002-05-31,とっとこハム太郎3　ラブラブ大冒険でちゅ,任天堂,,4800
199,2002-05-31,トータルサッカー アドバンス,UBISOFT,,4800
200,2002-06-06,キャッスルヴァニア　〜白夜の協奏曲〜,コナミ,,4800
201,2002-06-14,ファミリーテニスアドバンス,ナムコ,,4800
202,2002-06-21,ガチンコプロ野球,ナウプロダクション,,4800
203,2002-06-27,花札　トランプ　麻雀　デパチカ　和洋中,GAE,,3980
204,2002-06-27,爆転シュート ベイブレード2002　いくぜ！爆闘！超磁力バトル！！,ハドソン,,4800
205,2002-06-27,V-RALLY3,Infogrames Japan,,4800
206,2002-06-28,黄金の太陽　失われし時代,任天堂,,4800
207,2002-06-28,かまいたちの夜 ADVANCE,チュンソフト,,4800
208,2002-06-28,かわいいペットショップ物語3,PCCWジャパン,,4800
209,2002-06-28,Natural2-DUO-,オメガ・プロジェクト,,6800
210,2002-06-28,ファミスタアドバンス,ナムコ,,4800
211,2002-07-04,THE PINBALL OF THE DEAD,セガ,,4800
212,2002-07-04,信長異聞,GAE,,5800
213,2002-07-04,モンスターゲート,コナミ,,4800
214,2002-07-04,遊戯王デュエルモンスターズ7 決闘都市伝説,コナミ,,4800
215,2002-07-05,さくらももこのウキウキカーニバル,任天堂,,4800
216,2002-07-05,ハロボッツ ロボヒーローバトリング！！,サンライズインタラクティブ,,5800
217,2002-07-11,はめパネ　東京ミュウミュウ,タカラ,,4800
218,2002-07-18,クラッシュ・バンディクー アドバンス,コナミ,,4800
219,2002-07-18,Disney Sports: Soccer,コナミ,,5800
220,2002-07-18,HIGH HEAT Major League Baseball 2003,タカラ,,4800
221,2002-07-18,ヒカルの碁2,コナミ,,4800
222,2002-07-18,ピノビィー＆フィービィー,ハドソン,,4800
223,2002-07-19,お花屋さん物語GBA いやし系お花屋さん育成ゲーム,TDKコア,,4800
224,2002-07-19,勝負師伝説　哲也　〜甦る伝説〜,アテナ,,5800
225,2002-07-19,ときめき夢シリーズ(1)　お花屋さんになろう！,エム・ティー・オー,,4800
226,2002-07-19,ハムスターパラダイスあどばんちゅ,アトラス,,4800
227,2002-07-19,ファイナルファイヤープロレスリング 〜夢の団体運営！〜,スパイク,,5980
228,2002-07-19,Hot Wheels advance,アルトロン,,4800
229,2002-07-19,超魔界村R,カプコン,,4800
230,2002-07-19,メダロットG カブトバージョン,ナツメ,,4800
231,2002-07-19,メダロットG クワガタバージョン,ナツメ,,4800
232,2002-07-20,アイス・エイジ,UBISOFT,,4800
233,2002-07-25,ゴーストトラップ,Eidos Intaractive,,5800
234,2002-07-25,Disney Sports: American Football,コナミ,,5800
235,2002-07-25,Disney Sports: Skateboarding,コナミ,,5800
236,2002-07-25,バブルボブル OLD＆NEW,メディアカイト,,4800
237,2002-07-26,カスタムロボGX,任天堂,,4800
238,2002-07-26,ガチャステ！ダイナデバイス　ブルー,スマイルソフト,,4800
239,2002-07-26,ガチャステ！ダイナデバイス　レッド,スマイルソフト,,4800
240,2002-07-26,シャーマンキング 超・占事略決2,キングレコード,,4800
241,2002-07-26,Vマスタークロス,サクセス,,5800
242,2002-08-02,スペースインベーダーEX,タイトー,,4200
243,2002-08-02,スーパーロボット大戦R,バンプレスト,,5800
244,2002-08-06,風のクロノアG2 ドリームチャンプ・トーナメント	,ナムコ,,4800
245,2002-08-08,グレイテストナイン,セガ,,5800
246,2002-08-08,コンバットチョロQ　アドバンス大作戦,タカラ,,4800
247,2002-08-08,プロ野球チームをつくろう！アドバンス,セガ,,5800
248,2002-08-09,ミッキーとミニーのマジカルクエスト,任天堂,,4800
249,2002-08-09,なかよしペットアドバンスシリーズ③ かわいい子猫,エム・ティー・オー,,4800
250,2002-08-10,ロックマン＆フォルテ,カプコン,,4800
251,2002-08-23,遙かなる時空の中で,コーエー,,5800
252,2002-08-23,ミスタードリラーエース ふしぎなパクテリア,ナムコ,,4800
253,2002-08-29,姫騎士物語 -PrincessBlue-,東京書籍,,5800
254,2002-08-30,BLACK/MATRIX ZERO,NECインターチャネル,,5800
255,2002-09-05,J.LEAGUE プロサッカークラブをつくろう！アドバンス,セガ,,5800
256,2002-09-06,伝説のスタフィー,任天堂,,4800
257,2002-09-12,ズーキューブ,Acclaim Japan,,4800
258,2002-09-13,ギャラクシーエンジェル ゲームボーイアドバンス 盛りだくさん天使のフルコースおかわり自由,マーベラスエンターテイメント,,5800
259,2002-09-20,スーパーマリオアドバンス3,任天堂,,4800
260,2002-09-20,サムライエボリューション　桜国ガイスト,エニックス,,5980
261,2002-09-26,エアフォースデルタ II,コナミ,,4800
262,2002-09-26,GROOVE ADVENTURE RAVE 〜光と闇の大決戦2〜,コナミ,,5800
263,2002-09-27,エッグマニア つかんで！まわして！どっすんぱず〜る！！,ケムコ,,4800
264,2002-09-27,ストリートファイターZERO3↑,カプコン,,4800
265,2002-09-27,ちょびっツ for GameboyAdvance 〜アタシだけのヒト〜,マーベラスエンターテイメント,,5800
266,2002-09-27,ファンシーポケット,ジョルダン,,4800
267,2002-09-27,メタルガン・スリンガー,アットマーク,,5200
268,2002-10-03,南の海のオデッセイ,GAE,,4800
269,2002-10-04,なかよし幼稚園　すこやか園児育成ゲーム,TDKコア,,4800
270,2002-10-10,Jリーグウイニングイレブンアドバンス 2002,コナミ,,4800
271,2002-10-17,コロッケ！　夢のバンカーサバイバル！,コナミ,,4800
272,2002-10-17,SILENT SCOPE,コナミ,,4800
273,2002-10-18,逆転裁判2,カプコン,,4800
274,2002-10-24,ボンバーマンジェッターズ 〜伝説のボンバーマン〜,ハドソン,,4800
275,2002-10-25,星のカービィ　夢の泉デラックス,任天堂,,4800
276,2002-10-25,カードパーティ,メディアカイト,,3800
277,2002-10-25,テイルズ オブ ザ ワールド なりきりダンジョン2,ナムコ,,4800
278,2002-10-25,デ・ジ・キャラット　でじこミュニケーション,ブロッコリー,,4800
279,2002-10-25,ベストプレープロ野球,エンターブレイン,,5800
280,2002-10-25,MotoGP,エム・ティー・オー,,4800
281,2002-10-25,モンスターファームアドバンス2,テクモ,,5800
282,2002-10-31,シルクとコットン,キキ,,5800
283,2002-10-31,ビーストシューター めざせ闘獣王！,コナミ,,4800
284,2002-11-01,ファンタジックメルヘン ケーキ屋さん物語＋動物キャラナビ占い個性心理学,カルチャーブレーン,,4800
285,2002-11-14,魂斗羅ハードスピリッツ,コナミ,,4800
286,2002-11-14,DAN DOH!! Xi,ゲームビレッジ,,5800
287,2002-11-15,真・女神転生 デビルチルドレン　光の書,アトラス,,4800
288,2002-11-15,真・女神転生 デビルチルドレン　闇の書,アトラス,,4800
289,2002-11-15,スキャンハンター〜千年怪魚を追え！〜,PCCWジャパン,,4800
290,2002-11-15,From TV animation ONE PIECE ナナツ島の大秘宝,バンプレスト,,4800
291,2002-11-21,ポケットモンスター サファイア,任天堂,,4800
292,2002-11-21,ポケットモンスター ルビー,任天堂,,4800
293,2002-11-22,スーパーロボット大戦 ORIGINAL GENERATION,バンプレスト,,5800
294,2002-11-22,ドキドキクッキングシリーズ(1) こむぎちゃんのハッピーケーキ,エム・ティー・オー,,4800
295,2002-11-23,ハリー・ポッターと秘密の部屋,Electronic Arts Square,,4800
296,2002-11-28,K-1ポケットグランプリ2,コナミ,,4800
297,2002-11-28,実況ワールドサッカーポケット2,コナミ,,4800
298,2002-11-28,チョロQアドバンス2,タカラ,,4800
299,2002-11-29,彼岸花,アテナ,,4800
300,2002-11-29,リトルバスターQ,トミー,,4800
301,2002-12-05,バス釣りしようぜ！ 〜トーナメントは戦略だ！〜,コナミ,,4800
302,2002-12-06,くるりんパラダイス,任天堂,,4800
303,2002-12-06,ウッディー・ウッドペッカー クレイジーキャッスル5,ケムコ,,4800
304,2002-12-06,キン肉マンII世 正義超人への道,バンプレスト,,5800
305,2002-12-06,志村けんのバカ殿様 爆笑天下統一ゲーム,TDKコア,,4800
306,2002-12-06,シルバニアファミリー4 めぐる季節のタペストリー,エポック社,,4800
307,2002-12-06,ダービースタリオンアドバンス,エンターブレイン,,5800
308,2002-12-06,トゥームレイダー：プロフェシー,UBISOFT,,4800
309,2002-12-06,爆転シュート ベイブレード2002　激戦！チームバトル！！黄龍の章−ダイチ編−,ハドソン,,3980
310,2002-12-06,爆転シュート ベイブレード2002　激戦！チームバトル！！青龍の章−タカオ編−,ハドソン,,3980
311,2002-12-06,バルダーダッシュEX,ケムコ,,4800
312,2002-12-06,バトルネットワーク　ロックマン エグゼ 3,カプコン,,4800
313,2002-12-06,わたしのメイクサロン,ラディック,,4800
314,2002-12-12,テニスの王子様　Aim at The Victory!,コナミ,,4800
315,2002-12-12,はじめの一歩 THE FIGHTING!,ESP,,5500
316,2002-12-12,ミニモニ。おねがい☆お星さま！,コナミ,,4800
317,2002-12-13,アオ・ゾーラと仲間たち 夢の冒険,エム・ティー・オー,,4800
318,2002-12-13,犬っこ倶楽部 〜福丸の大冒険〜,ジョルダン,,4800
319,2002-12-13,クロノアヒーローズ 伝説のスターメダル,ナムコ,,4800
320,2002-12-13,シャーマンキング 超・占事略決3,キングレコード,,5800
321,2002-12-13,ダライアスR,PCCWジャパン,,4800
322,2002-12-13,チョコボランド A Game Of Dice,スクウェア,,4800
323,2002-12-13,マジャイネーション,エポック社,,4800
324,2002-12-13,モンスターメーカー4　キラーダイス,サクセス,,5800
325,2002-12-13,モンスターメーカー4　フラッシュカード,サクセス,,5800
326,2002-12-19,SEGA RALLY,セガ,,5800
327,2002-12-19,ソニックアドバンス2,セガ,,5800
328,2002-12-19,Disney Sports: BasketBall,コナミ,,5800
329,2002-12-19,ボボボーボ・ボーボボ 奥義87.5爆烈鼻毛真拳,ハドソン,,4800
330,2002-12-19,わがまま☆フェアリー ミルモでポン！ 黄金マラカスの伝説,コナミ,,4800
331,2002-12-20,アクロバットキッズ,メトロ3D,,4800
332,2002-12-20,宇宙大作戦チョコベーダー 〜ウチュウからの侵略者〜,ナムコ,,4800
333,2002-12-20,エレベーターアクション OLD＆NEW,メディアカイト,,4800
334,2002-12-20,おしゃれプリンセス2 ＋ 動物キャラナビ占い個性心理学,カルチャーブレーン,,4800
335,2002-12-20,アントニオ猪木プロデュース　闘魂ヒート,PCCWジャパン,,5800
336,2002-12-20,まんが家デビュー物語 お絵描きソフト＆まんが家育成ゲーム！,TDKコア,,4800
337,2002-12-24,ハムスター物語3 GBA,カルチャーブレーン,,4800
338,2002-12-25,DUAL BLADES,メトロ3D,,4800
339,2002-12-26,スパイロ アドバンス,コナミ,,4800
340,2002-12-27,SAMURAI DEEPER KYO,マーベラスエンターテイメント,,4800
341,2002-12-27,全日本少年サッカー大会2　めざせ日本一！,サクセス,,4800
342,2003-01-01,きせっこぐるみぃ チェスティとぬいぐるみたちの魔法の冒険,エム・ティー・オー,,4800
343,2003-01-01,THE KING OF FIGHTERS EX2 〜HOWLING BLOOD〜,マーベラスエンターテイメント,,5800
344,2003-01-03,エレミックス！,シムス,,4800
345,2003-01-09,不思議の国のアリス,GAE,,4800
346,2003-01-10,ことばのパズル もじぴったんアドバンス,ナムコ,,4800
347,2003-01-16,Disney Sports: Snowboarding,コナミ,,5800
348,2003-01-16,ムゲンボーグ,コナミ,,4800
349,2003-01-23,犬夜叉　奈落の罠！迷いの森の招待状,エイベックス,,4800
350,2003-01-23,パワプロクンポケット5,コナミ,,4800
351,2003-01-24,マリー、エリー＆アニスのアトリエ 〜そよ風からの伝言〜,バンプレスト,,5800
352,2003-02-13,Disney Sports: Motocross,コナミ,,5800
353,2003-02-14,メトロイドフュージョン,任天堂,,4800
354,2003-02-14,FINAL FANTASY TACTICS ADVANCE,スクウェア,,5800
355,2003-02-14,ロード・オブ・ザ・リング／二つの塔,Electronic Arts Square,,4800
356,2003-02-20,テニスの王子様 2003　COOLBLUE,コナミ,,4800
357,2003-02-20,テニスの王子様 2003　PASSIONRED,コナミ,,4800
358,2003-02-21,ロードランナー,サクセス,,4800
359,2003-02-27,戦国革命外伝,コナミ,,4800
360,2003-02-27,ホイッスル！ 第37回東京都中学校総合体育サッカー大会,コナミ,,4800
361,2003-03-07,テイルズ オブ ザ ワールド 〜サモナーズ リネージ〜,ナムコ,,4800
362,2003-03-14,ゼルダの伝説 神々のトライフォース＆4つの剣,任天堂,,4800
363,2003-03-14,ドキドキクッキングシリーズ(2) グルメキッチン〜ステキなお弁当〜,エム・ティー・オー,,4800
364,2003-03-20,激闘伝説ノア　〜ドリームマネージメント〜,ゲームビレッジ,,5800
365,2003-03-20,GetBackers奪還屋 〜メトロポリス奪還作戦！〜,コナミ,,4800
366,2003-03-20,シスタープリンセス〜リピュア〜,マーベラスエンターテイメント,,6800
367,2003-03-20,SIMPLE2960ともだちシリーズ Vol.1 THE テーブルゲームコレクション,ディースリー・パブリッシャー,,2960
368,2003-03-20,SIMPLE2960ともだちシリーズ Vol.2 THE ブロックくずし,ディースリー・パブリッシャー,,2960
369,2003-03-20,遊戯王デュエルモンスターズ8 破滅の大邪神,コナミ,,4800
370,2003-03-21,メイド イン ワリオ,任天堂,,4800
371,2003-03-28,真・女神転生,アトラス,,4800
372,2003-03-28,Dancing Sword−閃光−,エム・ティー・オー,,4800
373,2003-03-28,パズル＆探偵コレクション,カルチャーブレーン,,4800
374,2003-03-28,From TV animation ONE PIECE めざせ！キングオブベリー,バンプレスト,,4800
375,2003-03-28,バトルネットワーク　ロックマン エグゼ 3　BLACK,カプコン,,4800
376,2003-03-29,ドラゴンクエストモンスターズ キャラバンハート,エニックス,,5980
377,2003-04-17,遊戯王デュエルモンスターズ インターナショナル −ワールドワイドエディション−,コナミ,,4800
378,2003-04-18,エンジェルコレクション めざせ！学園のファッションリーダー,エム・ティー・オー,,4800
