id,release_date,title,publisher,bit_memory,price
171,1995-09-01,鬼神童子ZENKI,セガ,4M, 4800
172,1995-09-14,FIFAインターナショナル・サッカー,エレクトロニック・アーツ・ビクター,4M, 4980
173,1995-09-22,テイルスアドベンチャー,セガ,4M, 3800
174,1995-10-20,ギアスタジアム平成版,ナムコ,1M, 3500
175,1995-10-27,バットマン フォーエヴァー,アクレイムジャパン,4M, 4800
176,1995-10-27,フォアマン フォーリアル,アクレイムジャパン,4M, 4800
177,1995-11-03,忍空外伝 ヒロユキ大活劇 ,セガ,4M, 4800
178,1995-11-17,ソニックラビリンス,セガ,4M, 3800
179,1995-11-24,魔導物語A ドキドキばけ〜しょん,コンパイル,4M, 5500
180,1995-11-24,Jリーグサッカー ドリームイレブン,セガ,4M, 5500
181,1995-12-01,野茂英雄のワールドシリーズベースボール,セガ,4M, 4800
182,1995-12-08,ゴジラ 怪獣大進撃,セガ,4M, 5500
183,1995-12-15,スーパー桃太郎電鉄III,ハドソン,4M, 5800
184,1995-12-22,忍空2 ～天空龍への道～,セガ,4M, 4800
185,1996-01-12,LUNAR さんぽする学園,ゲームアーツ,4M, 5800
186,1996-01-26,ばくばくアニマル 世界飼育係選手権,セガ,4M, 3800
187,1996-03-29,怪盗セイント・テール,セガ,4M, 4800
188,1996-03-29,バーチャファイターMini,セガ,8M, 4800
189,1996-04-26,ドラえもん ワクワクポケットパラダイス,セガ,4M, 4800
190,1996-07-19,ねこ大すき!,セガ,4M, 4800
191,1996-08-02,パズルボブル,タイトー,2M, 4800
192,1996-11-01,GGポートレート ゆうきあきら,セガ,4M, 3800
193,1996-11-22,GGポートレート パイ・チェン,セガ,4M, 3800
194,1996-11-22,パンツァードラグーンMINI,セガ,4M, 4800
195,1996-12-06,ペット倶楽部 いぬ大すき!,セガ,4M, 4800
196,1996-12-13,G・ソニック,セガ,8M, 4800
