id,release_date,title,publisher,bit_memory,price
1148,2001-03-16,ドラえもん きみとペットの物語,エポック社,8M,4300
1149,2001-03-23,忍たま乱太郎 忍術学園に入学しようの段,アスク,8M,4500
1150,2001-03-23,メダロット4 カブトバージョン,イマジニア,32M,4500
1151,2001-03-23,メダロット4 クワガタバージョン,イマジニア,32M,4500
1152,2001-03-23,砂漠の四神 幻想魔伝 最遊記,J・ウィング,8M,4980
1153,2001-03-23,きせかえシリーズ2 おしゃれ日記,ビクターインタラクティブソフトウェア,16M,4200
1154,2001-03-28,ポケモンカードGB2 GR団参上!,ポケモン,16M,3900
1155,2001-03-29,ダンスダンスレボリューションGB ディズニーミックス,コナミ,16M,4800
1156,2001-03-30,合格ボーイシリーズ □いアタマを○くする 漢字の達人,イマジニア,8M,3800
1157,2001-03-30,合格ボーイシリーズ □いアタマを○くする 計算の達人,イマジニア,8M,3800
1158,2001-03-30,ストリートファイターALPHA,カプコン,8M,4300
1159,2001-03-30,アニマスターGB,メディアファクトリー,16M,3980
1160,2001-04-12,ドラゴンクエストモンスターズ2 マルタのふしぎな鍵 イルの冒険,エニックス,32M,6400
1161,2001-04-12,クロスハンター エックス・ハンター・バージョン,ゲームビレッジ,32M,4800
1162,2001-04-12,クロスハンター トレジャー・ハンター・バージョン,ゲームビレッジ,32M,4800
1163,2001-04-12,クロスハンター モンスター・ハンター・バージョン,ゲームビレッジ,32M,4800
1164,2001-04-12,HUNTER×HUNTER 禁断の秘宝,コナミ,8M,4500
1165,2001-04-14,ハローキティとディアダニエルのドリームアドベンチャー,イマジニア,8M,4500
1166,2001-04-20,なかよしクッキングシリーズ2 おいしいパン屋さん,エム・ティー・オー,8M,4200
1167,2001-04-21,とっとこハム太郎2 ハムちゃんず大集合でちゅ,任天堂,16M,3800
1168,2001-04-25,おいでラスカル,タム,8M,4500
1169,2001-04-27,なかよしペットシリーズ5 かわいいハムスター2,エム・ティー・オー,8M,4200
1170,2001-04-27,雀級生 〜コスプレ★パラダイス〜,エルフ,32M,4800
1171,2001-04-27,X-MEN MUTANT ACADEMY,サクセス,8M,3980
1172,2001-04-27,SPIDER-MAN,サクセス,8M,3980
1173,2001-04-27,ぐるぐるタウン はなまるくん,J・ウィング,8M,4980
1174,2001-04-27,DX人生ゲーム,タカラ,16M,4500
1175,2001-04-27,From TV animation ONE PIECE 夢のルフィ海賊団誕生!,バンプレスト,32M,4500
1176,2001-05-11,モバイルゴルフ モバイルアダプタGB同梱,任天堂,32M,5800
1177,2001-05-25,DT Lords of Genomes,メディアファクトリー,32M,4500
1178,2001-06-01,名探偵コナン 呪われた航路,バンプレスト,16M,4500
1179,2001-06-15,ZOIDS 白銀の獣機神 ライガーゼロ,トミー,16M,4500
1180,2001-06-20,スヌーピーテニス,アンフォグラムハドソン,8M,4300
1181,2001-06-28,スターオーシャン ブルースフィア,エニックス,32M,5800
1182,2001-06-29,なかよしクッキングシリーズ3 たのしいお弁当,エム・ティー・オー,8M,4200
1183,2001-06-29,ガイアマスターDUEL カードアタッカーズ,カプコン,16M,4300
1184,2001-07-12,ネットでゲット ミニゲーム＠100,コナミ,8M,5800
1185,2001-07-13,データナビプロ野球2,ナウプロダクション,8M,4300
1186,2001-07-19,つりいこっ!!,アスキー,16M,4500
1187,2001-07-19,ロックマンX2 ソウルイレイザー,カプコン,8M,3980
1188,2001-07-20,Jリーグエキサイトステージ タクティクス,エポック社,16M,4300
1189,2001-07-20,うちゅう人田中太郎でRPGツクールGB2,エンターブレイン,32M,5200
1190,2001-07-20,マクドナルド物語,TDKコア,16M,4500
1191,2001-07-26,超GALS! 寿蘭,コナミ,32M,4800
1192,2001-07-27,真・女神転生 デビルチルドレン 白の書,アトラス,16M,4500
1193,2001-07-27,真・女神転生トレーディングカード カードサマナー,エンターブレイン,16M,5200
1194,2001-07-27,昆虫博士3,J・ウィング,16M,4980
1195,2001-07-27,花より男子 ANOTHER LOVE STORY,TDKコア,16M,4500
1196,2001-07-27,不思議のダンジョン 風来のシレンGB2 砂漠の魔城,チュンソフト,32M,4500
1197,2001-07-27,水木しげるの新・妖怪伝,プライムシステム,32M,4800
1198,2001-07-27,爆転シュート ベイブレード,ブロッコリー,16M,4800
1199,2001-08-10,バッドばつ丸 ロボバトル,イマジニア,16M,4500
1200,2001-08-10,ちびまる子ちゃん 町内みんなでゲームだよ!,エポック社,8M,4300
1201,2001-08-10,ニセモン パズルdaモン,プライムシステム,16M,4800
1202,2001-08-24,ポケットクッキング,J・ウィング,32M,4800
1203,2001-08-30,ゲームボーイウォーズ3,ハドソン,8M,3800
1204,2001-09-07,全日本少年サッカー大会 めざせ日本一!,サクセス,16M,4800
1205,2001-09-07,エストポリス伝記 よみがえる伝説,タイトー,16M,4800
1206,2001-09-10,ジャガーミシン刺しゅう専用ソフト MARIO FAMILY,ジャガーインターナショナルコーポレーション,16M,6800
1207,2001-09-21,ハムスター倶楽部 おしえまチュー,ジョルダン,16M,4300
1208,2001-09-28,ハムスターパラダイス4,アトラス,32M,4500
1209,2001-10-12,激走!ダンガンレーサー 音速バスターDANGUN弾,イマジニア,16M,4600
1210,2001-10-12,きかんしゃトーマス ソドーとうのなかまたち,タム,8M,4500
1211,2001-10-26,ドキ×ドキさせて!!,ビクターインタラクティブソフトウェア,16M,4200
1212,2001-11-01,仰天人間バトシーラー ドクトル・ガイの野望,コナミ,32M,4800
1213,2001-11-02,ネットワーク冒険記 バグサイト アルファ,スマイルソフト,16M,4800
1214,2001-11-02,ネットワーク冒険記 バグサイト ベータ,スマイルソフト,16M,4800
1215,2001-11-16,なかよしクッキングシリーズ4 たのしいデザート,エム・ティー・オー,8M,4200
1216,2001-11-22,チキチキマシン猛レース,シスコンエンタテイメント,8M,3600
1217,2001-12-01,ハリー・ポッターと賢者の石,エレクトロニック・アーツ・スクウェア,32M,4800
1218,2001-12-06,サクラ大戦GB2 サンダーボルト作戦,セガ,32M,4800
1219,2001-12-13,ミニー&フレンズ 夢の国をさがして,ハドソン,16M,4800
1220,2001-12-14,メダロット5 すすたけ村の転校生 カブト,イマジニア,32M,4800
1221,2001-12-14,メダロット5 すすたけ村の転校生 クワガタ,イマジニア,32M,4800
1222,2001-12-14,ルーニー・テューンズコレクター マーシャンクエスト!,シスコンエンタテイメント,16M,3700
1223,2001-12-21,わたしのキッチン,キラット,8M,3980
1224,2001-12-21,シャーマンキング 超・占事略決 ふんばり編,キングレコード,32M,3980
1225,2001-12-21,シャーマンキング 超・占事略決 メラメラ編,キングレコード,32M,3980
1226,2001-12-21,きせかえハムスター,ビクターインタラクティブソフトウェア,16M,4200
1227,2001-12-21,シルバニアファミリー３　星ふる夜のすなどけい,エポック社,16M,4300
1228,2001-12-24,将棋3,ポニーキャニオン,2M,4800
1229,2002-02-07,超GALS! 寿蘭2 〜ミラクル→ゲッティング〜,コナミ,32M,4800
1230,2002-02-21,Dr.リンにきいてみて! 恋のリン風水!,ハドソン,16M,3980
1231,2002-03-02,ハローキティのハッピーハウス,エム・ティー・オー,32M,4500
1232,2002-03-08,モン★スタートラベラー,タイトー,32M,4300
1233,2002-03-29,あざらし戦隊イナズマ 〜どきどき大作戦!?〜,オメガ・プロジェクト,8M,3980
1234,2002-03-29,BIOHAZARD GAIDEN,カプコン,16M,4200
1235,2002-04-05,なかよしクッキングシリーズ5 こむぎちゃんのケーキをつくろう!,エム・ティー・オー,32M,4200
1236,2002-04-18,冒険!ドンドコ島,グローバル・A・エンタテインメント,16M,4300
1237,2002-04-26,わたしのレストラン,キラット,8M,3980
1238,2002-06-28,From TV animation ONE PIECE 幻のグランドライン冒険記!,バンプレスト,32M,4500
1239,2002-07-26,昆虫ファイターズ,デジタルキッズ,16M,4200
1240,2002-08-09,ドラゴンボールZ 伝説の超戦士たち,バンプレスト,16M,4500
1241,2002-08-09,ハムスター物語GB+マジハームの魔法少女,カルチャーブレーン,32M,3980
1242,2002-10-04,ドラえもんのクイズボーイ2,エポック社,8M,3980
1243,2003-06-05,漢字BOY3,J・ウィング,32M,4980
1244,2003-07-18,ドラえもんのスタディボーイ かんじよみかきマスター,小学館,8M,3980
